key,branch,source_lambda,init_index,eval_lambda,E_lambda,E0,overlap,center_offset_norm,separation,branch_type
Type A candidate|co0.04|ov0.0|sep5.5,cand_lam0.1_init3,0.1,3,1,6.528909367045029,6.5135557366402335,0.015353630404794833,0.03579574020555484,5.462180601347589,Type A candidate
Type A candidate|co0.04|ov0.0|sep5.5,cand_lam0.1_init3,0.1,3,5,6.590323888664208,6.5135557366402335,0.015353630404794833,0.03579574020555484,5.462180601347589,Type A candidate
Type A candidate|co0.04|ov0.3|sep2.8,cand_lam0.1_init4,0.1,4,0,6.623592243159214,6.623592243159214,0.3337346842629928,0.043042402813681845,2.8244195838578463,Type A candidate
Type A candidate|co0.04|ov0.3|sep2.8,cand_lam0.1_init4,0.1,4,0.01,6.626929590001844,6.623592243159214,0.3337346842629928,0.043042402813681845,2.8244195838578463,Type A candidate
Type A candidate|co0.04|ov0.3|sep2.8,cand_lam0.1_init4,0.1,4,0.05,6.640278977372364,6.623592243159214,0.3337346842629928,0.043042402813681845,2.8244195838578463,Type A candidate
Type A candidate|co0.04|ov0.3|sep2.8,cand_lam0.1_init4,0.1,4,0.1,6.656965711585514,6.623592243159214,0.3337346842629928,0.043042402813681845,2.8244195838578463,Type A candidate
Type A candidate|co0.04|ov0.3|sep2.8,cand_lam0.1_init4,0.1,4,0.5,6.79045958529071,6.623592243159214,0.3337346842629928,0.043042402813681845,2.8244195838578463,Type A candidate
Type A candidate|co0.04|ov0.3|sep2.8,cand_lam0.1_init4,0.1,4,1,6.957326927422207,6.623592243159214,0.3337346842629928,0.043042402813681845,2.8244195838578463,Type A candidate
Type A candidate|co0.04|ov0.3|sep2.8,cand_lam0.1_init4,0.1,4,5,8.292265664474177,6.623592243159214,0.3337346842629928,0.043042402813681845,2.8244195838578463,Type A candidate
Mixed/ambiguous|co0.10|ov0.8|sep3.1,cand_lam0.1_init5,0.1,5,0,7.426307921315901,7.426307921315901,0.7776798361637192,0.0963064540211711,3.1497302384737482,Mixed/ambiguous
Mixed/ambiguous|co0.10|ov0.8|sep3.1,cand_lam0.1_init5,0.1,5,0.01,7.434084719677538,7.426307921315901,0.7776798361637192,0.0963064540211711,3.1497302384737482,Mixed/ambiguous
